initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
11306	94535	944954
11414	91312	2133245
11626	92298	1079775
11243	93606	955810
11328	93965	1068898
11343	89721	926068
11586	93255	939605
10537	91637	916619
10543	91932	1030585
11420	94386	2126163
11628	146929	1009723
11363	92829	984501
11329	90912	939851
11614	98175	915048
11320	91809	936011
11437	93486	906857
11331	93434	2106560
11551	115692	1060887
11228	149790	1010860
11437	95689	1033317
11680	150155	1000340
11351	95705	925139
11396	93317	943467
11428	93474	2083126
11640	145906	1034025
10543	91472	920817
10514	95708	944861
11011	96874	950850
11388	93837	941958
11323	95009	936291
11308	95526	954410
11500	96903	2393569
25326	133189	1032242
11334	89440	980626
11616	97505	1134405
11439	92763	931508
11326	95315	941788
11411	89672	917334
11617	97563	952135
11437	90138	1040575
11314	90904	952780
11462	89734	1008260
11703	147983	1011512
11437	93834	1536652
11425	87783	1074399
25737	132234	2113434
25268	131982	1055813
11431	98003	935422
11480	95846	987941
11257	97120	932405
11188	90480	1126753
11345	89894	927056
11543	98369	1002169
11276	93960	2064464
11222	153057	1146244
11505	144726	1035987
11314	87943	931599
11439	89828	939970
11326	89643	965564
11645	95508	958484
10432	96315	2111126
11429	148849	1020411
10723	152522	1041470
10522	93688	919853
10511	91017	945401
11322	92080	981449
10922	92948	960095
11269	96843	1361799
11382	91337	1634370
11554	94520	920694
11217	94017	944390
11257	93461	934637
11411	93346	945053
11488	98786	993406
10334	91900	1056681
10340	92037	2335971
26311	132898	1039076
11291	95491	913777
11191	93615	939482
10385	94245	941901
10671	93531	1041604
11265	97468	1031276
11226	92006	1066333
11437	93186	985986
11777	93017	950427
11428	90257	1961504
11332	93532	958925
11503	96349	900389
11219	93126	949690
11240	91492	985869
11348	90535	934868
11540	92623	906891
10357	93257	1082421
11229	91981	2118160
11552	95726	1072527
11223	95735	919254
10354	90649	1128193
11277	96269	970352
10619	98865	1031870
10386	90518	975238
10337	90289	997340
11434	93386	2012557
11617	96497	960495
11440	89912	940656
11329	95441	1154199
10943	93441	943605
11214	91886	928308
11231	92783	924548
11319	94731	1003174
11534	94184	2125037
11243	90666	960190
11234	95986	923260
11469	98346	1008209
11254	94646	928119
10317	96206	1046541
11259	96220	932164
10640	96732	1034525
11242	93937	2070198
11188	95943	955679
10925	96214	1112545
11245	96766	965501
11240	94023	933360
11251	95306	927833
11516	94097	922953
11251	93995	2014811
25423	131900	1604143
11628	93872	1133488
11342	91766	1024322
10431	90832	925922
10488	63827	876926
11225	97388	996814
11266	93303	920931
11397	93732	939027
11414	95666	980332
11656	94240	2295828
25665	108129	1035337
10774	98506	1050464
11265	96440	930165
11248	90860	941316
11434	91880	925188
11423	88786	975269
11488	91832	2159333
26897	134384	1170670
11260	93917	947230
11331	89766	937719
11454	91320	905611
10517	93332	930314
10566	65078	897729
11211	96215	946928
11243	97195	2049245
11420	134974	1042110
11532	97372	936197
11223	94023	944513
11251	92674	946524
11374	89997	938364
11662	95563	940947
11326	93080	2147633
11431	92886	980118
11629	95372	1002820
11429	96166	942782
10428	95903	953645
10503	92580	934634
11019	96600	942256
11437	93400	935336
11322	93703	2113068
11519	152207	1014848
11177	93475	974021
11320	92983	943156
11423	92412	942473
11494	92197	931170
11228	95806	959610
11268	95340	2203197
27935	135542	1216143
26927	110084	1056824
11234	94457	973392
11231	105434	940370
11662	96997	954387
11451	91275	916240
10428	94775	2199079
11580	94337	966765
10322	93303	1037130
10377	94298	992429
10440	107085	961338
10645	96480	939999
11225	91975	945639
11263	93875	1413506
10894	153275	1760707
11228	96200	915034
11245	96266	1136953
10868	95586	941399
11417	95352	1046716
11336	94194	933042
11325	92994	1084674
10425	64229	1992252
11280	96589	991072
11271	95912	909077
11317	109988	1069178
11471	97035	926991
11251	95317	942870
11256	96611	931556
10499	90177	2089063
11703	116001	975884
11411	87709	947796
11431	93795	938202
11625	91917	1033528
11449	93575	931874
11425	95994	950336
11419	96788	985572
11614	93912	2037071
11431	146105	1001420
11451	92240	949695
11651	93751	957992
11328	90383	1040990
11434	90552	935576
10520	93180	947147
10636	92940	2087580
11222	150523	998086
11437	94412	927856
11617	95381	939691
11349	94309	944671
11306	93712	955742
11320	87920	925934
11531	95945	1515376
11245	97194	1566801
11249	95098	954948
11545	99820	940650
11225	96583	955447
10382	95740	953841
10519	91883	953955
11025	94925	930303
11251	91835	2227298
25233	132324	1035830
11003	90092	1060841
11269	94075	949696
11251	94303	946913
11245	96374	1084072
11542	95483	1094977
11236	92731	2206774
26809	133976	980852
10914	94729	942442
11297	94575	936771
11434	94629	934759
11320	92863	944964
11496	97722	999460
11191	97671	2105706
11262	145102	1104597
11614	149734	1011379
11434	91421	897903
11314	90380	933965
11448	95231	925631
10660	96149	1078730
11277	94018	1019409
11211	93397	1923777
11696	99331	933084
11439	93380	934433
11423	91875	934514
11428	94637	939827
11494	99271	941313
11251	93572	1114446
11274	96269	1536302
11314	110917	977564
11506	94032	920291
11214	94514	1033408
11263	91323	927411
11328	91343	968209
11676	93614	928933
11300	91534	927011
11408	93440	1674564
11077	89926	1071890
11277	90571	924268
11225	95011	1058927
11454	92769	930128
11737	95895	1060210
11263	93723	946568
11248	94200	987429
11437	96949	2548459
26904	117562	1071932
10451	87963	971113
10508	87081	973615
11022	92700	1079517
11417	93117	967367
11459	91765	908817
11416	94183	945067
11603	93489	937719
11328	94386	993506
11328	91315	926702
11320	93043	946885
11591	94160	916154
11326	90332	1520026
11411	143920	1008820
10728	64427	912094
11242	90440	934856
11312	96718	1114886
11363	96729	992063
10814	96975	1028248
11332	92795	922937
11425	96091	939633
11457	92692	910085
10505	91340	928499
10997	90732	2043485
11414	143558	1060967
11420	93318	963702
11643	95392	939334
11417	91518	953367
11414	93340	944330
11434	96515	962541
11659	95917	2278818
11442	94332	921254
11314	95240	996763
11660	98892	929194
11314	95920	933919
11368	90297	923548
10511	90355	940693
10728	94477	920071
11411	93075	992975
11346	91360	942022
11326	95255	1439113
10916	90551	1768859
11256	89828	944528
11434	90709	927205
11517	98097	951427
11231	97226	2039168
11279	95811	965655
11483	96006	949091
11222	96991	1113274
11229	96446	953416
11251	95678	939491
11517	96257	930022
10331	94980	2258993
24257	110317	971235
11454	93189	951839
10552	91078	942822
10477	90391	1172115
11416	95243	939144
10714	94657	948073
11360	93449	2151845
11348	128994	997577
11654	98648	918894
11337	93652	947619
11334	91389	915077
11425	92946	1007505
11534	96783	941319
11226	91441	950525
11420	89935	2104914
11497	97523	956933
11240	92415	924860
11257	97297	943568
10531	92486	923654
11543	99675	1069718
11262	94603	920425
11226	93829	2179218
25983	132413	1050145
11257	95083	1074046
11245	94486	924657
11288	94380	951159
11496	96117	1014122
11245	93828	1056270
11251	94552	2180950
26007	132991	1095691
11243	90509	910469
11246	94757	938522
11262	90557	963104
11640	92006	1127625
11380	93618	942888
11423	95255	1499003
26102	132629	1774455
11194	92189	953902
11265	91111	930850
11325	110711	1004067
11488	99631	945649
11265	96452	986635
11254	97137	927660
10519	94394	2165027
11668	153372	1159661
11423	147457	1134080
26458	133682	1099365
11222	94377	954198
11225	96886	1085223
11325	93346	1480261
11511	99480	1526534
11245	93265	1077552
11263	97378	947188
11539	96040	1070681
11257	94626	947501
10363	93318	946828
10385	95951	964821
11539	99205	2443036
25561	131915	999763
11268	96983	983377
11671	95928	916151
10506	93989	936622
10559	93517	969209
11359	93080	1106937
11022	94849	932879
11399	90771	954244
11334	88263	914629
11314	92889	1198832
11603	95769	936045
11331	91434	940987
11362	93840	1360581
10551	63029	925125
11274	96497	996986
11223	96217	982027
11340	90003	991655
11371	112982	1045287
11523	90732	923840
11280	97329	947279
11446	96215	912343
11325	96434	953450
11649	96983	927148
10446	94341	2191775
11449	94029	966536
10674	97392	951539
10557	94946	937649
11294	96552	947375
11346	93318	931405
11651	96440	955758
11351	91132	2211083
11416	124330	985672
11603	94086	917485
11426	93797	925662
11348	94760	941062
11412	90218	941194
11554	94006	941273
10336	94037	2151584
26692	129989	1240331
25838	161421	1163256
11386	91809	921874
11409	93541	944774
11320	93052	927225
10711	99060	964866
10517	95140	2098417
11425	116350	1020070
10739	93226	961432
11411	91374	950078
11434	94992	941507
11328	93457	942127
11737	89929	904740
11408	89083	950310
11345	91457	2154356
27131	133768	1031659
11291	94566	942039
11440	92863	954844
11439	92445	942970
11699	94154	1045641
11345	91289	927125
10434	92255	2192112
25717	132934	1026468
11223	92000	999012
10549	91472	906289
10520	86935	1044493
11065	89871	927810
11411	91346	1057347
11359	91200	1454904
25657	132373	1760955
26092	132816	1181969
11365	97043	942279
10148	95234	918088
11248	93960	936388
11242	95811	912520
11369	95529	955847
11434	93389	2213560
11646	98980	964041
11414	94437	923465
11322	111279	984874
11520	92080	909397
11282	90120	942067
11351	91377	905177
10434	92003	2124134
11694	93474	938122
10457	92637	952687
11426	91246	923226
11637	95466	950662
11345	93646	910434
11426	91512	944559
11423	93455	919880
11465	96609	2452779
11237	110720	953850
11425	93163	955392
11654	97954	1119754
11445	93303	946893
11349	95409	942179
11306	95169	953262
11620	98672	1112703
11412	93498	969727
11431	94654	929031
11363	93852	938071
10794	92400	923151
11414	90306	1086635
11411	91877	1475798
10580	63327	2227868
25798	132368	1137468
11440	93583	961962
11497	94386	1041233
11285	91334	1050156
11269	94075	1090122
11371	91400	1108167
11669	97181	1474673
26383	128400	1741916
10608	80136	1079912
11245	94386	1086223
11234	93957	977918
11314	96481	973464
10774	98011	922919
11229	96283	2134494
11263	110676	1187587
10916	112012	1024499
11231	90509	946485
11283	96692	1069893
11266	97435	942319
11528	96543	1016248
11222	93928	1454507
11285	94023	1538902
11559	96131	931336
11222	91957	1065146
11262	97177	933408
10360	89983	945582
10636	91617	1047738
11245	94049	1071661
11262	94654	1960744
10905	97491	1005294
11243	94063	947296
11288	94406	1059841
11265	93760	905699
11531	95583	991277
11234	94626	1110800
11262	94474	2170312
24905	132262	1144308
26011	113515	1055973
11274	96968	937570
11442	96271	1025825
11637	94089	941433
11408	93403	1085638
11428	96623	1567107
11569	132135	1041654
11263	94126	942756
10334	101091	952422
10448	92371	910224
7140	88003	922210
11257	90358	931134
11246	90395	941548
11236	94977	1664010
10900	97086	962313
10526	90755	920074
11349	93155	948570
11439	92277	910462
10911	95531	934913
11263	92938	933262
11229	95309	936777
11428	95432	2329042
27410	134477	1211871
11225	111227	955113
11262	97400	1061727
11642	98209	942587
11385	95514	1056092
11439	94225	988094
11325	92783	2325797
26071	127481	1157085
11317	155775	1196269
10997	160222	1223522
26099	133525	1071401
11332	91252	932131
10505	93720	2135168
11666	112747	1001909
10485	92097	1001900
10502	118828	1011716
10697	98020	938516
11239	93820	946475
11394	91703	949118
11465	88277	950684
11686	95635	2220574
11440	155727	1134029
10814	64624	1085714
11280	96866	904443
11414	93397	973855
11433	97068	921579
11417	99420	949007
11488	97328	997280
11225	92772	987580
11454	93794	1065212
11302	96403	965269
11665	89769	907488
11322	91589	940133
10543	95138	2298627
11477	92843	1084989
11266	90886	915777
11325	87769	913094
10477	63679	908603
11257	97466	1033337
11257	96871	902980
11325	93463	1116468
10739	91809	2501847
31782	167048	1047551
11431	96968	934025
10619	97683	1078275
11265	93363	912486
10517	94300	938448
11416	96768	915454
11477	96132	1114491
27342	129339	1976998
27105	128295	990068
10900	98957	922779
11262	89777	1106428
11340	95840	931211
11323	96098	940928
11502	97783	921342
11374	88938	1070890
11429	91321	2029263
27327	129067	999206
11434	96614	932950
10496	95577	1053093
10539	92577	938862
10731	94780	1052685
11328	93855	920985
11414	93423	997769
11425	93831	2073243
11657	153682	1072601
11351	93720	910222
11416	93417	1025808
11022	97771	916571
11314	93211	988849
11451	143139	1377055
11317	123511	1789117
13596	115754	976752
8423	95584	989615
5263	101294	1021511
13399	107637	989328
13140	107247	938704
13119	101440	1003975
13123	101347	2056211
13456	106344	1000625
13106	103583	941920
12053	102784	961696
12523	106624	1087679
13126	106860	983222
13120	104807	947463
13120	107227	2222264
13506	119960	997548
13156	104247	1009354
13146	107957	1011981
13453	106801	1068117
13183	105653	940176
13126	103954	959916
13116	101353	2206867
13409	105043	980562
13230	100434	974776
13320	106221	961316
13589	109253	986008
13330	105184	1010568
13243	106007	903038
13319	102987	1432516
13556	114900	1677562
