initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
6683	108803	997245
10717	105924	1008075
11170	107327	2608143
11443	80657	1054003
11239	109570	912097
9946	97481	971672
10136	110397	898121
7467	127337	991446
11336	115173	927154
11027	105187	1596318
10846	113840	1027927
11110	101361	1098592
11103	113920	923324
10569	97907	976792
10206	119773	950176
7723	102730	979625
11113	113317	926304
10903	107104	1394664
11153	113564	1544236
11636	101504	1057013
11103	111710	923907
10673	102617	963149
10823	117946	928553
10700	106987	961830
10886	111090	917110
10730	101907	2114374
11187	151939	1177770
10893	115677	1027377
10900	112621	987042
11203	107500	998495
10897	115930	925334
10913	104750	977339
10123	113607	2102771
11196	115730	1039177
10236	110973	954823
9853	99027	1029751
11273	118123	933417
11013	103027	983739
11203	112404	920724
10773	99464	1022911
10757	114464	2015523
11216	103884	1016204
11103	112907	1029854
11399	105437	999015
11060	112787	926481
10713	104770	990615
11053	114217	992182
11193	109053	2164292
10943	112036	973945
10953	100787	1093412
11289	119106	938283
10629	105763	991408
10900	120463	926884
10853	102057	1036593
11283	119800	2078444
10806	98694	1011381
10170	109354	901681
10170	103557	1084013
11136	116987	939530
11050	103517	918897
6630	106570	888531
11397	108614	964803
11196	114180	2292318
11110	98271	990722
11399	117673	932460
10950	97521	1010261
11086	111263	909364
10690	95157	971662
11306	113340	930317
7097	96151	942667
10880	115640	907365
6427	95528	1151001
11329	114310	940889
9876	104897	988471
9956	114756	1404843
11030	95068	976206
11146	112890	929500
10727	103261	972786
10133	112437	910674
6397	99177	948010
10753	114767	916484
11073	103457	974675
11189	114320	926743
6953	99177	1131828
11313	115430	942856
11086	99264	992798
11116	112463	922663
10630	101320	1049617
11233	121820	935176
10923	103773	986195
11087	112884	1466392
10747	73625	1042514
11267	114761	955077
10986	106293	1013934
11280	113673	975372
10603	108514	1017831
11073	113367	951256
10750	106497	1012948
10900	113950	933927
11183	106327	1434723
11140	112050	1067276
10810	99394	1074503
11047	108530	1002428
11583	104784	1034911
11120	108094	922997
10589	97530	995615
11160	107867	977289
11220	105800	2115003
11207	109007	951540
10703	101911	1004982
11093	114827	916074
10793	102190	1004325
10787	107257	897878
9783	102737	1070566
10420	109537	1538700
11046	116423	1103775
11149	143866	1121738
10737	115327	1100826
11167	156946	1861011
11163	103861	1044734
11333	118646	928830
10683	106304	1006868
11113	114960	928926
10453	101907	1019308
10746	119153	946790
10813	103304	1057550
11013	114537	2118030
11246	116120	1105899
10929	160905	988042
10723	106091	1064397
11007	118037	957853
10913	104324	1168897
10956	115056	938353
10786	103697	1019398
6920	108807	2169898
11276	104397	1058913
10769	154329	1071752
10653	83548	1042091
10820	147202	1181753
10796	104220	1048613
11103	118267	1028908
11287	108954	2279026
10893	113460	968575
10847	101941	997222
11447	111300	936777
10790	101644	999575
10843	111851	962370
10666	102730	1036200
11143	121686	942726
10663	99834	979722
11130	114730	927764
6444	95201	973393
10743	109364	932661
10963	103423	1066249
11093	116357	2364310
11400	102384	1024561
10073	107717	928153
9903	102693	998101
11133	113727	909534
7550	102117	920961
5903	103354	903264
6183	97617	919880
5723	103947	946973
11166	106020	1132364
10797	114537	1194193
11046	99973	1418669
11090	118173	952743
11076	103460	1013894
11063	113524	906878
10856	101950	927363
10370	85211	884038
10723	104667	1028457
10850	113214	940510
10937	102061	1011178
10773	117094	2137943
11459	117220	1034894
10840	153266	1041150
11023	73724	959956
10840	117990	936517
10730	103021	1072547
10793	114447	933627
11110	108851	991489
9999	117740	916613
10046	102907	984032
11099	111593	924070
10916	108523	2151025
11323	107107	928514
10850	103318	1043597
10486	150385	1040527
11137	104974	992835
11056	113160	922143
11053	100687	950339
10890	119040	2099497
11083	116664	1001845
11280	116440	928027
10896	105210	1026140
10820	112313	915697
10777	103347	997875
11033	106684	915234
9886	94097	983079
10336	110543	2227963
11213	112397	952003
10200	84134	1044334
9963	104477	991925
10043	113130	920920
11043	102881	920548
11010	115384	925644
10826	104993	2178278
10756	153962	1031851
11000	100804	1011995
11000	115850	952450
10840	100514	989119
11036	110973	919764
10443	73015	958850
10850	114847	1070573
10853	97727	1875393
11033	116577	915704
9950	97287	997062
10040	109877	952177
9943	101304	995102
11146	132846	944436
11210	97384	983195
11110	109747	2164009
10800	72332	1004832
11090	153093	973196
10927	104464	1103966
11154	107591	927038
11026	104520	987569
11123	112850	917727
10689	102893	1436205
11123	111360	1564002
11736	102090	1014894
10816	106654	916607
10740	94807	1079169
10973	83671	898708
11026	102030	982822
10090	115554	927477
6503	98600	2107670
11470	120137	947717
11077	101794	998008
11156	115070	927450
11119	130423	1086225
11463	119173	944236
6984	98608	920611
6143	107974	1302906
6473	68774	1774556
11123	111944	930240
10593	104840	980328
10916	114526	930646
7606	99100	1007261
10770	114637	923337
9983	99643	983322
10077	113707	2136680
11560	104867	992792
10077	107741	908834
10090	98834	949557
11570	117250	1005379
6840	99711	944750
11309	112093	906334
6986	99580	991978
11517	116674	2126683
11140	115197	1084416
11170	113610	1066893
10846	105547	962709
11283	111723	987615
10499	98150	963155
11107	118130	1018791
11467	105127	1953108
11126	149159	1018114
10743	100848	984326
11346	110263	918824
9893	102351	915378
5943	106250	914464
10830	102451	958827
10767	117207	2040232
10973	98334	973459
11136	115947	902498
10970	107304	953209
11003	111457	905994
10573	97334	945716
10983	108440	1014088
11307	106014	999152
11109	110803	2180111
10933	110327	1027254
11189	116233	914850
9936	102760	976449
10100	119630	918101
9990	94668	1127558
10759	112993	944193
10980	103707	2144763
10913	114930	989256
11230	108144	991432
11109	111647	921490
11020	99961	987022
11156	113147	1342545
11343	99267	1052647
11070	110857	1522160
11099	110040	1752906
11330	154829	1175687
10956	100730	1891929
11170	118950	2373000
10893	105430	1000182
10783	114546	949126
10987	105494	963669
10877	114000	922751
9729	102093	925303
6903	106983	963509
10736	107087	972342
10929	116196	919757
11050	102200	1104512
11139	110330	1006441
11406	105570	973955
10939	112513	922610
10713	98714	1185409
11289	114960	914684
11090	105034	978052
10680	114634	927204
10886	103970	937110
6676	105047	1061726
11193	107694	998555
10820	114743	922464
9970	102547	1445855
7110	110790	913981
6873	98871	925344
6083	107443	888148
5357	95917	899701
5207	105224	944950
10617	98018	2202371
10920	117770	953823
10969	104187	972889
11247	119050	935424
10773	102800	960979
10796	108264	918417
10857	97721	997282
11433	115156	1051846
11097	98847	966663
10880	113077	917471
10660	104738	994589
11343	118913	926424
10733	102874	961989
9990	109444	915904
9817	102014	963360
10373	99794	2126569
11003	115080	1039353
11110	113371	991069
11483	112003	972362
11127	115207	924294
11010	105434	959029
10853	115440	922531
10243	74018	936430
