elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
522248	989168	1515073
523945	969696	2060038
521188	965476	1491007
561327	1061470	2321113
521178	964389	1489880
566277	962486	2302648
524015	964383	1492721
561238	1410429	2836745
521941	977286	1503573
532534	1019358	2151621
520726	1001142	1525850
519739	996306	2458762
486664	1009062	1499923
518996	991106	2093680
487869	969033	1474384
520482	1025316	2718734
487934	983655	1489483
537238	989085	2243099
525889	952786	1482988
557971	995201	2274921
526428	1036194	1566941
561461	1055850	2337370
527775	965965	1498060
486209	954602	2105608
457258	956073	1430952
459321	1021130	1483123
460773	980289	2205396
453435	1025528	1482908
465959	937207	2142891
529785	1041950	1576078
535915	987232	2325871
518772	999321	1521320
527395	962342	3297355
537958	1026290	2148618
522085	964569	1490967
562337	1008461	2338816
521242	1006385	1531960
562118	1280686	2451250
522785	987288	1514170
517688	1029659	2210148
481603	981122	1465762
522428	967408	2544428
487026	986895	1478166
519234	913359	2024279
488775	1011265	1504231
534413	1028367	2807651
525179	988491	1517304
549118	956832	2219743
521058	970613	1496057
559770	1017558	2304440
520025	1034830	1559199
556484	1077286	2309110
523282	969216	1496238
547928	944913	2316944
521972	974532	1500817
562683	971239	2313700
522032	978899	1505244
569977	1018444	2324756
488100	988210	1493890
520576	993255	2784148
489989	958230	1452242
518190	993023	2101857
488263	963550	1456146
562430	1033581	2318217
525505	1037704	1567522
564710	926984	2297254
529218	902734	1436265
543364	977509	1525186
540985	1001616	2547407
488757	1029984	2237099
455347	984068	1442803
452807	976575	1432062
462021	975478	2071418
453479	994917	1452739
538051	985625	2228673
521781	1022698	1548835
541651	961446	2195211
522602	1014501	1541446
535968	996618	2341842
520825	1004136	1529026
497280	968264	2001265
482583	1001627	1502294
513019	981001	2839448
482843	982440	1468220
490654	942993	2215661
483814	1000869	1489070
537702	950316	2054308
525921	1017808	1548042
539545	994781	2093673
526501	972826	1503640
569334	1348974	2919986
526249	989364	1532981
502214	916084	1994151
485818	1030382	1519185
516248	1033987	3080587
487206	982772	1474106
498583	961061	2248125
485277	923562	1412848
500323	958273	2316344
527438	1147427	1678485
529035	1007778	2268965
516755	983189	1504304
536601	958896	2319647
522208	973919	1500487
536915	1553352	2865379
526245	1037244	1567292
528868	949153	2028405
523792	969619	1497747
538275	960305	2328876
523359	986485	1514187
537778	974422	2219620
525642	1103758	1633727
536425	973858	2229783
524925	967819	1497051
539815	983632	2346690
528445	1066508	1598462
495466	981260	2201857
486840	1034453	1525816
499948	987992	2218154
487872	992626	1484995
500957	1010417	2189760
492420	963195	1459448
552221	976318	2249332
524325	1043597	1572235
558381	1063113	2233156
524005	977459	1505787
563677	967143	2269599
525578	984924	1514005
510931	962679	2188413
482546	1015818	1516365
484680	985211	1487957
495805	1002597	2038820
483438	994274	1481904
497702	1396350	2632868
480806	976315	1474852
499175	967399	2161824
485920	923263	1427145
503660	966665	2474920
484866	957579	1446775
539598	1018880	2263752
521579	966119	1492011
541257	965379	2725361
523331	1032624	1560268
539168	980601	2097326
525582	971529	1501424
539991	1026171	2120473
509942	1021437	1535723
535641	1004075	2323147
524418	980192	1508970
540238	896308	2160035
522795	952890	1480028
539461	1086553	2376692
489037	975366	1467732
495637	952817	2167083
486377	896326	1386849
520850	1070555	3448541
487591	1008933	1500907
539238	1022048	2137389
527382	963595	1495354
539222	965529	2300714
526628	997774	1528716
539405	977702	2238963
524171	998837	1527522
495768	1444187	2638943
484146	980178	1468292
496269	961498	2173393
486403	942953	1433470
496880	980183	2432926
485440	965258	1455024
537188	1022571	2306924
349770	969199	1323332
363526	975436	2030702
350636	1055797	1410273
376849	965389	2060724
348323	978779	1331448
349510	1044510	1398364
364213	967502	2049828
350003	1054583	1408939
364730	990975	2016649
341227	953899	1299503
385589	1075649	2157285
347970	1048510	1400794
346590	1052183	1403099
360466	1005065	2089656
348843	1010024	1362217
356240	1054257	2135076
346263	988265	1338871
361766	1025980	2075060
346027	972106	1322446
385662	965539	2004635
347133	1008901	1359188
338674	1023860	1366878
363120	1044223	2024542
350020	977742	1332158
363423	992392	2061905
351260	977372	1332946
349723	999341	1353391
364463	1155040	2233963
348890	978646	1331126
352050	955302	1976160
352127	998728	1355061
364316	1044757	2428937
349313	996012	1348461
353800	965626	3049349
346877	981052	1332289
361939	971376	2020495
349187	990285	1343342
352574	1038373	2038915
350257	970425	1325059
350440	989275	1344058
362729	992838	2616428
385512	989312	2039378
350407	994175	1348128
341450	1005008	1350778
365016	970372	1982530
348560	971459	1324412
365337	985831	2083241
351817	970652	1326792
351350	982098	1337761
365842	996879	2108919
350474	1422799	1777649
361800	1047450	2093550
347977	967906	1320206
365443	1036077	2056168
349150	982972	1335875
353530	1202032	2341646
347883	992628	1344834
388892	997818	2057024
351626	966783	1322722
350297	988222	1342895
366163	1078399	2128392
348743	1025868	1378947
364353	979969	1995156
352100	965799	1322262
389726	955229	2314337
348594	1034316	1387234
388339	1015678	2078154
350017	976922	1331252
348487	968932	1321803
364877	1030910	2058408
348530	975245	1328105
360976	1052143	2153711
349404	967622	1321339
384512	966809	2011315
348563	973155	1325405
343917	1017454	1365757
364086	1030380	2135902
348130	994558	1347061
361733	970939	1934525
352087	964879	1321329
350980	980899	1336192
363660	1120855	2325891
349610	965786	1319783
367792	965603	1959710
342893	960033	1307269
366126	1030274	1918085
354034	970818	1329182
351810	1006131	1362311
362786	975506	2086097
346933	957133	1308379
361510	1695224	2685126
351373	1027264	1383021
362676	990515	2024479
347960	973929	1326219
365093	994811	3022830
351370	979545	1335221
362613	969059	2002282
351510	1011191	1366257
355866	966199	3059616
348346	985512	1338185
364363	974952	2104960
347567	963072	1314976
364740	996164	2120976
349373	1727851	2081550
362440	983435	1920495
350024	958552	1312906
389175	992062	2066990
350277	967312	1321962
350616	966332	1321332
365793	957183	2054221
349703	975206	1328325
356840	954639	1874463
349163	1000878	1354371
348206	1087902	1440438
363436	1021164	1933254
348367	968125	1320799
363837	967645	2091260
352370	917047	1273760
382592	1064106	2122389
338224	1028710	1371264
347573	879304	1230117
279227	959643	1902891
347473	1014371	1366187
360143	1375518	2427637
348997	974958	1327282
353874	976305	2019536
345323	970186	1319878
350760	1021197	1376284
363400	1131024	2089780
349573	1036443	1390376
364130	975792	1983947
348184	986228	1337799
353703	967062	2516464
349413	1013871	1367584
361600	985451	1949127
348814	1016114	1369241
350690	981959	1336962
363640	968399	2497686
350976	986875	1341218
354210	1045447	2038652
348880	963386	1316595
361813	953266	1969966
348187	1407279	1759843
363067	1000058	1914169
348867	973709	1326956
347447	1037233	1388994
361206	998408	2012955
349160	1391147	1744620
361430	1017474	2042568
339647	946456	1290447
363386	971116	1899792
349150	1032244	1385738
385855	1316529	2481095
349413	981622	1335405
386216	974038	2120619
349507	977615	1330702
341111	952825	1298263
364443	1037740	2248319
348870	990659	1343845
363940	969565	1899209
346774	967048	1318159
383006	1021677	2969265
347350	1037670	1388667
353797	962459	2008636
346167	959196	1309706
347034	981562	1332939
363336	1383194	2400058
347983	1060056	1412383
360467	996661	2033602
346896	958080	1309342
362296	965329	2469992
346730	1026934	1377990
363736	990491	1928371
348030	1042590	1394300
376129	957039	1986016
350376	999222	1353928
349180	1015588	1369071
364553	1044726	2093606
349043	968926	1322329
361129	971739	2013062
349076	973982	1326612
374036	990832	2020036
347727	952766	1304806
348590	1059979	1412932
363416	970199	1940837
347737	967992	1320102
363850	1068216	2116543
347890	979765	1330845
338621	978955	1321959
359873	1011851	2008136
339723	969149	1313265
363243	1133594	2113196
347377	969479	1321199
363050	1058403	2011262
351750	995304	1351438
347334	1004161	1354698
352260	1235695	2264252
346520	971616	1322462
361880	968392	1921711
347790	1060802	1413009
364710	1009087	2442327
352170	972502	1328985
363436	1009088	2021669
341227	943303	1288843
349526	984609	1338458
364396	968596	2477489
348734	977528	1330582
363983	1015310	1991039
349196	977879	1330291
352784	1036323	1973237
348750	968786	1321909
384385	1004585	2081937
346577	974545	1325512
347207	973382	1323699
354260	952693	1948015
348216	1018065	1370610
364023	1171927	2117386
350377	968515	1323235
349973	979605	1333908
364429	1022304	1989036
351339	995452	1351117
364937	962219	1982617
352140	1005265	1361735
384875	1022558	2198620
347544	972252	1324126
351033	1046104	1401470
363080	978145	1955501
346106	970346	1320779
362710	956926	1942978
349723	1429800	1783882
363933	979178	1908615
350750	1021198	1376291
388389	956613	1948384
350823	971092	1326228
348920	982116	1335379
390056	1019291	2292528
347216	995962	1347538
366013	989035	2021362
349547	964902	1318813
389269	1815357	2825025
352357	966552	1322629
356243	1022251	1993143
348907	959259	1312499
347907	962132	1314452
364030	992025	2097340
349533	961410	1315272
363420	992678	1919725
338927	1005651	1348898
390225	967699	1952360
349823	1395100	1749236
351956	1000905	1357174
363576	1078529	2008235
348863	940433	1293626
365749	963853	1980267
350907	1306362	1661586
364070	1009437	1927705
352317	975918	1332619
350956	1046117	1401386
366116	979299	1927832
349510	1291737	1645617
363633	981575	2011789
350600	994298	1348088
353693	966232	1900719
350057	1042130	1396507
349700	1259351	1613374
367106	984366	1930428
350290	1022410	1377014
364296	1019904	1984263
349626	970963	1323678
354023	1342761	2384765
350733	967572	1322675
363137	995504	1983983
349654	958792	1312823
350936	1014011	1369290
361843	1257581	2266549
347307	976272	1327929
364516	990898	2052248
348020	977199	1329522
363346	985178	2294137
350097	1041497	1395937
386776	1056819	2158022
351707	975032	1331102
349520	983235	1337142
363086	1057513	2033582
348827	983178	1336312
363079	1021714	2096343
350190	989568	1343271
373709	952370	1932808
348207	1017687	1370257
351330	1027303	1382940
362529	1055250	2057120
350717	888747	1243808
366793	995132	2002126
352577	974759	1331665
386742	959786	2378482
349003	1547756	1901159
363497	1000818	2005630
350090	964816	1318463
341750	963336	1309399
363082	1046047	2069110
349033	993742	1347161
361302	954493	2067813
347663	966159	1318152
362990	981025	1952051
349563	1312042	1666002
385789	1070939	2078124
350480	981586	1335552
340134	969239	1313700
366539	984382	2000026
339497	1218455	1562262
363259	984742	1945611
350383	1022608	1377374
386248	1007205	1996596
346126	1001115	1351584
349560	1226205	1578928
355267	1029630	1935148
348896	993652	1346891
362859	1037771	2050888
350647	965022	1319982
387252	1277054	2295421
347987	974885	1325895
337780	1019921	1362024
363883	1010905	1997090
347050	965019	1316406
361196	1271470	2346686
347857	975758	1327938
360836	964196	1916855
347830	1045627	1397017
383099	957116	2408451
346053	987888	1338318
348356	996925	1349624
362503	1059990	2044022
346013	1003841	1354191
361033	989051	2549633
347760	986961	1339048
363329	969996	1948987
348407	970972	1323709
385192	1082169	2093397
347360	1465262	1816952
385489	996684	2061967
346617	981465	1331469
338417	945893	1288653
361583	992308	1965233
337430	1344955	1686711
362983	987439	1950701
346713	963663	1314759
380116	996158	2030205
347560	992448	1344352
347466	1184416	1534996
352987	972222	2843419
379799	1002655	1992329
348310	992732	1345372
346664	976772	1327756
362439	1021971	2118975
347307	877214	1228321
354350	985595	2000729
348787	976152	1329309
384752	972446	2082060
347274	996011	1347628
348657	1028684	1381647
362730	977382	1946308
347150	974129	1325085
353196	964073	2372135
347330	973979	1325692
382003	979342	1955344
346770	1059633	1410779
346843	965633	1316859
364233	971945	2155425
347934	995251	1346382
351616	1022318	1928401
348616	966120	1319079
384236	967899	1995263
347297	1408492	1760103
409878	1012181	2035188
345503	989479	1339295
345124	1028384	1377907
359139	961406	1919355
342763	1381174	1728280
359743	995605	2018942
346113	973439	1323865
383106	984745	1961607
344137	1030557	1379010
344047	1222298	1570658
359750	1037480	2039675
345740	951463	1301516
361473	1020904	1975930
346793	975332	1325468
381783	1265637	2354786
347940	991579	1343848
383033	973288	1983717
346556	960436	1311379
345507	1043250	1393120
361846	1174766	2179657
347570	1009954	1361834
362306	968915	1972203
348757	965475	1318606
348856	977029	1330265
364220	1227304	2296184
346970	1001154	1351791
354023	949113	1920892
348117	959782	1312229
362846	1878480	2891281
344153	955096	1303612
358459	985312	2019312
343003	979285	1325845
367013	941420	1935858
344413	1299399	1648146
344590	1047424	1409219
332133	998321	1898131
347834	981738	1333892
361242	970309	1976349
338010	1387050	1729380
362733	978785	1920678
348810	1038823	1392007
385189	984106	1968734
346533	965739	1316642
346144	1283403	1633933
362710	1059866	2036919
340261	1006961	1351548
361916	903461	1918744
348380	975319	1328069
383099	1286254	2305828
347216	975316	1326875
349003	1069113	1421346
350873	977572	1926404
347117	973999	1325442
362373	1303169	2354029
346563	965439	1316348
361536	1013874	1937648
351050	1030507	1384627
337894	978838	1321102
363150	1279836	2198293
337950	958806	1301093
361506	1029114	2004069
348713	963726	1316782
361953	966406	2401578
344971	990475	1339802
384289	986005	1910972
338854	946726	1289893
347206	1033901	1385420
362456	971086	2320593
348880	1005501	1358705
365803	981851	1999822
352323	960099	1316742
386779	993325	1972060
350970	1391447	1746053
380622	1005395	2019079
349686	957489	1311549
348273	961392	1313995
365032	1040634	2030581
349226	988002	1341008
356130	956886	1983797
349734	974775	1328885
349417	1001311	1355115
364533	1005098	2020519
350076	1024651	1379060
364159	966599	2199833
347510	962685	1314525
363440	995678	1995860
350467	958969	1313806
349230	1006884	1360451
363793	998421	2974075
383609	982082	1933098
348904	963232	1316449
346817	967996	1319192
368090	1030463	2046161
347593	1791242	2143161
361903	998445	2033115
346970	985565	1336875
363166	962062	1927145
348340	1001098	1353144
374353	1541382	2554570
347423	971519	1323325
384506	989141	2041215
350557	1022564	1377481
350876	992985	1348238
366183	968712	1914265
341986	1009021	1355341
365499	1039994	2173421
353423	1042444	1400243
364223	973378	1958344
351810	962835	1318975
352433	908557	1264223
356004	954156	1953341
350747	1005898	1360948
365143	991915	1911952
350187	974079	1328609
352200	1056266	1425801
337671	1004042	2184605
324322	1012006	1339185
330056	990854	2010042
322297	998242	1324639
338259	967327	1904582
324174	1033225	1361709
346540	992235	1343088
365353	1033270	2112096
352623	978189	1333898
355994	1018980	1945688
351050	972032	1327395
385809	995292	2536314
349437	976359	1330129
385376	1010357	2006249
347584	1002274	1353691
337217	1006551	1348081
362519	960573	2305477
347564	976105	1327999
362976	993612	2049861
346597	986915	1337812
360553	989702	1922892
348663	1467565	1820608
380222	1017021	2095769
346150	995481	1345128
341627	948019	1294013
361473	1019211	1980187
346130	975239	1325668
360123	965319	1998116
345970	1008742	1358285
372753	986045	1949985
346933	970939	1322202
344550	1364341	1713230
360033	1005271	1963677
344264	1028343	1377007
360653	970186	1939035
346687	966212	1317282
383513	1267030	2279955
335730	1006735	1346795
345507	1020638	1370531
359670	1013491	1963784
345407	1009601	1359334
360566	1290743	2284771
344913	981639	1330918
362016	1002039	2020812
336463	945200	1286036
344647	990298	1339325
360803	1206432	2193551
345630	1027277	1377287
360506	1003345	1972473
347273	974862	1325199
350400	945813	3063669
348400	982322	1335042
362813	1014595	2025042
346963	1034334	1385624
360113	959135	1896185
348363	970512	1323245
345060	979618	1329061
362253	1182873	2153298
337417	970882	1312682
361323	972792	2366449
346524	1221568	1572428
361213	977505	1944261
348290	949320	1301920
382772	1023078	2028215
350963	997295	1351445
340394	982788	1327566
363037	1009684	2030729
348090	934050	1286483
361343	948679	1899752
348200	1011597	1364147
384793	971572	1947498
349070	966389	1319778
346603	957900	1308836
361900	1018124	1987167
349050	983512	1336882
385179	1034034	2169952
346344	988165	1338342
338421	964925	1306570
351774	946162	1850307
346097	1033350	1383754
362296	1151034	2125232
347023	966315	1317702
386252	995362	2118379
348440	980982	1332926
338397	956253	1298976
360413	1247261	2461300
345280	971652	1321238
359269	964513	2046881
343813	966756	1314942
356803	1024577	2557720
345097	999505	1348942
359929	993249	2056181
346217	971825	1322385
385682	967169	2071644
346180	1355174	1705751
347114	1087502	1438959
381596	1006701	2000253
348860	984155	1336758
354010	947596	1919375
348296	1265524	1618123
360237	1003571	2000349
345876	1032277	1382523
385029	967173	1970117
349323	974749	1327552
337974	1251240	1593541
361756	1074433	2040958
347840	1001982	1354195
363917	969859	1988880
347367	966462	1318159
384972	1183643	2187640
338757	1016087	1359224
347213	1021481	1373031
363406	965786	1916802
348760	999512	1352632
363006	1292573	2349173
348533	987389	1339188
353676	979505	1922188
346610	1024111	1375051
347183	962502	1314015
366406	1509037	2740858
349054	1012271	1365718
362337	1065706	2091454
339200	960242	1303796
362487	959649	2601809
349863	971759	1325942
362336	998711	1965483
347477	957219	1309046
361513	1046270	1955514
347564	1436412	1788289
382355	1014264	2233449
348727	976319	1329359
347047	968556	1319916
359840	992854	2080254
344367	1109261	1457958
360247	991958	2110347
338671	966752	1308366
345180	948146	1988046
342784	982148	1328196
335231	1136657	1476258
358439	984555	2212756
344670	975312	1324335
362436	979479	1988630
347626	971256	1323245
360283	1102235	2071407
345643	981519	1330981
374936	977888	2129029
345830	998799	1348972
345733	962669	1312772
360133	1168409	2185043
344470	1025187	1373984
361599	1010845	1949654
345634	964825	1314829
382972	967813	2584163
345387	986358	1336058
380286	970969	2093260
345810	1032884	1383007
345810	977545	1326475
350983	978862	2377015
346063	971005	1321408
360129	1024304	2164838
345327	971189	1320839
361643	964393	2026269
349834	1337535	1691125
353923	977545	1911918
347327	980262	1331932
347747	1019484	1371574
364463	1002098	2079967
346770	1180713	1531873
362496	987212	2169084
348263	964922	1316759
353716	1307383	2616781
346564	1043016	1393883
363933	973262	1893219
347543	960259	1312146
385349	962329	2108323
347057	988428	1338715
338603	959146	1302106
361563	996484	2150868
348456	979432	1332238
361270	958093	1876893
348843	970046	1323202
347807	1444512	1796628
361320	991981	2055181
348010	983528	1334695
351200	977372	2097126
348524	1001314	1354151
362697	1198325	2234509
348743	998075	1351138
363186	960566	1868056
350773	950706	1305802
350666	996238	1351244
361009	1397607	2452103
347680	966112	1318119
362170	969195	2017852
341020	950793	1295063
349404	946266	1839921
347517	964199	1316046
348080	1046243	1398660
358396	970049	2102906
347707	997332	1348348
351947	959099	2288791
345343	979752	1329438
364233	1007924	1961820
351757	1025547	1381627
405395	1005158	2042321
348637	974689	1327072
337657	925286	1266185
280669	1058805	2011538
349183	973712	1326155
353333	974006	2078277
349330	963113	1316812
349080	981632	1334059
354317	1045780	2148329
349540	1042000	1395860
365827	975768	2046228
349600	985149	1339115
363320	962379	2457453
348526	967489	1319562
353363	1007851	2018255
349003	1025704	1379051
348630	988851	1341824
363179	995918	2381948
347464	971685	1323539
364063	1050700	2054478
347523	983899	1334998
352440	948623	2006136
346860	1271843	1623063
362390	1025117	2188177
346997	983645	1335028
385029	1030327	2134136
348520	981602	1333909
340753	1023191	1368277
363826	991565	2191007
348340	893448	1246147
363020	980941	1913692
346087	1034820	1385270
385402	1102172	2214660
338717	951840	1294870
346440	987609	1338379
360516	1066190	2116822
344233	967019	1315559
361317	1124307	2206844
348370	950383	1301906
370196	1019554	2112139
347510	971512	1323335
345897	1037450	1387661
358926	1040744	2107050
