initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
13696	70851	2425034
14066	73918	941653
13777	71428	924484
12700	73378	873092
13503	74458	977762
13680	83831	917874
13687	73432	937660
12456	72701	993098
13086	74964	2229053
13523	102067	941030
12346	76794	961666
12343	72324	972482
13587	71298	955143
13529	87307	925467
13600	86055	954467
14116	73881	993759
13479	71008	2154842
12383	72778	944359
13639	73621	950789
13647	73228	880299
13650	74162	949967
13699	83831	939103
13976	76091	947583
12690	70222	981536
13619	70871	2236619
13197	72925	916881
12640	69825	991945
13559	70914	871112
13719	71044	933527
13847	84675	929414
13553	71032	1000659
13583	71128	858765
13849	71421	995608
13893	73915	865282
13687	72985	1069233
13563	73168	880092
12630	71934	895644
13253	85988	923101
13586	73448	2194778
13426	114587	1016948
14076	75675	961816
13663	73194	865472
13703	71022	1053480
8233	65302	816971
6410	64691	946553
13513	89800	943809
13603	73328	2102513
12916	75114	861218
12696	72711	967252
13553	73291	878062
13690	73122	1101669
13453	70665	927661
14279	73928	963156
13763	83028	1479685
13420	114933	1689285
13593	101854	901051
8223	67084	876908
5150	63938	829743
13629	73127	1088222
13699	76938	893718
12570	74475	997875
12420	81328	2185488
13423	121317	1052247
13379	72231	875322
12487	70948	968893
13646	70958	904664
13043	73784	1018364
13550	72261	873369
13493	72045	2131553
13790	85984	955776
13399	74491	962695
13366	74408	869582
13443	73164	959699
13756	77001	881685
12430	71138	985286
12350	70898	868085
13743	71808	2132066
13680	85501	931740
13413	72091	957046
13510	72201	845166
12726	73278	963606
13516	74258	877608
13519	74281	986261
13333	74144	873628
12603	72225	2256896
13839	87091	925257
12613	74042	936397
12480	71675	869382
14090	76182	934311
13623	71102	859079
13770	71155	1027088
13617	70978	933491
13906	76985	928890
13413	84928	1027908
13719	73448	937246
13643	73154	869185
12813	75977	950876
13383	75161	876755
13586	71244	969545
13707	71172	2107954
13843	74861	994518
13353	82365	924104
13390	72445	932190
12603	73585	867606
13597	75455	941310
13427	75185	862653
12400	72831	958726
13457	73935	1621947
13846	116213	1267444
13540	159133	1034938
13673	74384	913087
13797	76325	871102
13649	71148	937753
13506	71115	865072
13773	71515	904044
8066	67508	1110748
13193	120540	1649227
13463	111507	951280
13763	90224	1017598
13683	77931	879482
13556	75058	997668
13393	71951	899264
13717	71142	925841
12996	74074	1784972
13556	115633	1215472
13437	110634	935937
13286	75591	936686
13560	73858	858126
13636	73858	997055
13597	73815	857643
13966	77841	934626
13320	74838	1016055
13729	71708	1208072
13566	87320	1012987
13736	75305	934730
13516	75035	863946
12526	74158	921654
12370	72538	844853
13333	77378	945460
13640	75018	863209
13500	74985	2104101
12676	89744	964372
13467	75132	973019
13446	74934	871788
13447	73908	926757
12480	72732	882145
12890	75408	949060
13663	73921	870305
13586	70968	1009821
13593	81908	996269
13157	74345	1025858
13503	72198	2001993
13643	74561	1146034
13666	115587	1131168
13479	114477	1029967
13509	74094	871755
13700	74072	934890
13839	89167	1111428
13440	72595	1034248
13463	72488	2087231
13806	75615	1033614
13566	72268	882145
13543	72228	980139
13593	70705	906465
14046	73777	991378
12533	86751	1110728
13640	71355	992122
12506	70631	858112
13183	72931	990042
13619	71051	875145
13866	71458	990755
13523	70898	2134569
13683	114587	1201432
13476	149859	1065150
12773	78095	949057
8170	66828	840726
13523	71012	929807
13580	71008	896248
13646	70921	2207547
13959	74074	876838
13753	70902	994735
13523	81244	944800
14052	76624	939679
12576	72811	848119
13689	74188	924567
13473	74135	949700
13926	77541	2333587
13173	120343	993878
13673	74785	1014195
14139	87434	935963
13480	73888	937033
13463	73628	857802
13626	74034	942583
13632	77311	867671
13576	72371	981102
12473	70928	877188
12660	70258	961043
