elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
6420	225364	234347
5673	382559	391825
20677	191471	789978
14683	253216	271342
6630	224390	233530
5740	420031	430978
14279	252900	269832
6627	227210	236377
5604	332150	342884
14769	250780	268332
6610	215471	224611
5717	360993	369263
5454	257752	266656
7876	287809	298365
19303	198465	796794
14893	341174	361210
14130	253956	270963
6673	224940	234229
5767	333110	344007
14439	254120	271359
6456	213268	222280
5647	421641	432428
14526	305398	325054
14476	310994	330600
14490	305861	323947
20912	291102	980622
15443	310131	330757
14362	312715	332260
14367	311844	331381
14309	255803	272742
6410	268982	277889
5426	423478	434044
14566	1010824	1030467
27542	327561	963549
15013	317207	337390
14389	317061	336620
14389	316568	336140
14297	310541	330021
14279	312245	331653
14453	255000	272256
6443	265546	274516
5487	319344	327431
5623	226727	234793
5373	311218	319501
18916	205484	811317
14756	343590	363473
14090	258723	275646
6637	224783	234027
6090	343880	355110
14527	254979	272173
6386	226141	235070
5696	426868	437704
14446	385289	404875
14527	332767	352384
14447	290658	310288
27459	254173	962519
14752	320231	340166
14280	310064	329527
14292	256686	273792
7120	224047	233807
5647	339197	349983
14553	289285	307268
8270	206870	217707
5490	333287	343907
14490	250329	267572
6467	317194	326541
19596	804794	1437839
14983	263386	281956
6647	222900	232117
5770	340417	351327
14553	254532	271789
6546	356947	368633
14526	260159	277352
6346	212744	221747
5723	360917	389816
27466	1004291	1738097
14926	257586	275898
6460	226756	235890
5616	337914	348670
14486	251206	268448
6426	206651	215580
5987	392762	402282
7753	190338	200564
5480	297685	305925
18986	216704	875095
14790	300081	319054
8140	232160	242857
5627	318734	329491
14489	248083	265322
6480	403319	414938
14500	256596	273842
6256	872705	884101
14773	944196	964152
27562	270069	892727
14793	256560	274856
6567	370819	382526
14480	250220	267423
6443	213994	223024
5700	330814	341644
14476	248910	266112
6510	213720	222713
5670	419862	430671
14553	254740	272226
20143	210424	805477
14793	252082	270342
6510	346753	358403
14596	250433	267736
6477	226780	235800
5903	328404	339436
14453	244800	262016
6423	215071	224000
5630	407872	418642
14493	245686	262872
6366	224977	233866
5943	292231	300838
19149	213877	859872
6280	209984	218907
5526	326754	337410
14536	249593	266832
6353	225750	234676
5677	329510	340317
14446	268919	286098
6940	220447	229877
5616	334440	345186
14510	251679	268986
6780	209127	218504
5684	307904	316368
19073	332751	934364
14962	741406	761508
14450	288475	306355
8323	233116	243946
5653	414755	425548
14513	251966	269175
6316	225374	234310
5636	320705	331480
14447	249259	266476
6403	212678	221751
18663	405522	986845
14976	253229	271285
6180	209521	218241
5637	335677	346454
14746	258812	276278
6563	225710	234916
5559	326884	337583
14439	255120	272392
6413	937333	947283
20629	341344	979058
15176	305472	325787
14473	677347	696960
14487	1108334	1127961
14400	318784	338324
14439	318544	338123
14399	255023	272429
19936	197291	802187
14750	247676	265782
6346	361866	373352
14487	251732	268903
6370	215461	224507
6004	296048	304652
5497	216814	224807
5350	298691	306508
5334	334237	342051
5320	347770	355570
5386	227237	235090
5277	301345	309278
18920	195224	890015
14713	242463	260606
6293	218234	227097
5540	298765	306768
5490	211304	219267
5483	305448	313374
5567	305438	313441
5394	220750	228551
5353	299908	307688
5514	217580	225511
5310	292245	299981
5259	302895	310994
19019	356130	2179577
14979	328671	348843
14249	312875	332317
14453	254659	271969
6816	367153	379202
14320	249299	266399
6780	267782	277996
20776	436435	1036794
14900	344073	364126
14146	257129	274129
6619	224554	233799
5960	336037	347190
14293	258746	275819
6613	214338	223570
6133	419811	431177
14320	257872	274995
6476	225444	234453
5807	257756	266259
19323	330680	1023064
14913	252616	271062
6393	247479	256389
6120	316371	327684
14266	255406	272545
6586	211417	220713
5823	432034	443010
14313	247463	264479
6457	225343	234380
5667	293195	301372
5496	223011	231386
19190	319670	936136
15193	354510	374896
14293	259832	276849
6680	224624	233934
5880	332533	343593
14293	350557	370043
14259	1335395	1354794
14716	267529	285185
19666	233990	831893
14793	325084	344927
14293	248487	265500
6356	226567	235456
5643	329701	340484
14467	246832	264046
6273	226123	235046
5760	416488	427388
14473	250026	267162
6513	225987	235127
6053	290082	298675
19052	240457	262072
19200	292278	886401
15020	255202	273569
6367	226250	235170
5683	459920	469276
7610	345124	356407
7640	411811	423125
7650	698380	709703
7570	1048010	1060796
27552	326711	969725
14943	320937	341073
14279	248343	265502
6670	224580	233880
5727	319657	330524
14486	249900	267119
6647	207304	216581
5657	412345	423142
14469	260309	277522
19323	191727	784854
14710	252176	270276
6359	336211	347763
14426	245073	262342
6760	208027	217440
5907	335407	346454
14486	339997	359623
14440	259463	276706
6303	347503	358946
14453	255022	272159
6433	205297	214250
5633	300705	309091
19446	200608	890575
14672	252343	270562
6930	212727	222190
5800	328834	339834
14276	267932	284848
6743	260839	271025
7893	781121	794154
14446	1045243	1064802
27379	277139	889861
14736	259010	277182
6506	348800	360516
14453	248820	266059
6707	225443	234720
5810	314427	325377
14439	247640	264892
6573	377260	388972
14567	334170	353787
14293	250113	267209
6756	214797	224330
19106	327131	921594
14953	299892	319058
8199	212688	223477
5726	327161	338074
14410	248443	265650
6886	224484	233930
5740	310558	321438
14446	352863	372439
14469	1414403	1434082
27479	326811	969539
14939	259389	277798
6380	357873	369462
14363	248073	265286
6757	212034	221507
5860	339467	350467
14566	254539	271785
6773	206221	215614
5816	516422	527328
27572	251237	860995
14763	247216	265579
6547	223657	232837
5937	412895	424041
14363	246907	264046
6644	225370	234600
5856	321845	332830
14433	249013	266232
6583	217617	226796
5670	404568	412795
5416	1460915	1471518
27659	276586	891955
14697	255762	274013
6429	354154	365779
14720	249826	267282
6693	210574	219904
6030	339724	350894
14552	253677	270908
6443	199484	208397
5623	394716	405538
27926	344697	954126
14726	256560	274716
6623	210087	219270
5789	430455	441440
14310	251816	268926
6553	208254	217411
5746	338834	349719
14527	252739	269989
6536	209281	218353
5663	398842	407022
5333	1422143	1432662
27936	326168	992792
14963	310154	330304
14306	301772	321264
14306	248519	265579
6680	213570	222760
5737	325630	336497
14446	246147	263652
19986	200224	861125
14710	387259	407155
14310	254736	271876
6660	225573	234860
5854	340413	351454
14336	268426	285425
6960	209824	219291
5680	340850	351670
14493	255166	272449
6686	201954	211283
5800	304452	312748
5443	319838	328737
20766	335184	2058765
14940	314764	334891
15207	315617	336011
14467	251799	269053
6870	223514	232890
5936	334991	346057
14472	253450	270922
19859	185962	874905
14736	261609	279828
6587	203090	212274
5740	347027	357953
14349	344274	363736
14143	252293	269113
6583	367483	379206
14773	250399	267832
6486	211514	220574
5726	333114	343970
14439	247323	264575
6433	216237	225386
19023	426941	1562452
14926	320911	340967
14469	314714	334313
14476	309555	329161
14473	309557	329160
14440	255439	272709
6436	201918	210907
5604	336823	347567
14526	261919	279332
19663	200987	853852
14670	246549	264676
6543	208090	217220
5506	296622	304581
5427	214994	222867
5307	354366	362076
5417	998901	1006815
5286	387966	396922
7846	198151	208714
19026	342394	1044147
14912	337141	357166
14099	697750	717046
14346	1071710	1091196
14513	317651	337294
14476	295415	313531
8017	328797	341864
27410	255769	844730
14709	261886	279965
6470	204740	213717
6060	424517	435717
14553	311265	330947
14433	303838	323401
14476	308835	328441
14480	247786	265030
6399	215868	224836
5690	437701	448441
27319	322164	961686
14829	251710	269872
6257	225557	234417
5760	350553	358790
5429	680988	688850
5330	1060243	1068039
5273	362020	370966
7680	227590	237863
18423	291321	950779
14916	248710	267076
6326	251856	260749
5369	258723	266585
5297	253876	261663
5296	312094	319840
5300	263482	271249
5516	228414	236363
5313	295368	303138
5314	207757	215537
5490	300852	308722
5366	316305	324434
18829	243500	937990
7886	198788	209567
5317	340443	350947
14383	288702	306538
8389	193325	204197
5463	820233	830836
14799	990952	1010841
27159	321531	1034377
14912	261120	279515
6547	210544	219871
5884	340747	351817
14333	248166	265366
6743	223870	233187
5740	405498	416378
14540	306584	326254
14480	308111	327721
14479	307978	327587
14466	256899	274399
19850	198547	845066
14779	258403	276652
6619	426251	438067
14323	254322	271459
7043	222914	232534
5649	432785	443574
14550	267956	285189
6623	762752	774515
14566	265772	283311
19760	211360	904321
14890	255096	273489
6503	210987	220003
5690	336600	347477
14306	259582	276665
6690	202557	211784
5763	413838	424741
14540	252006	269272
6469	208838	217890
5634	296131	304225
5556	212447	220543
5390	302271	310558
19620	328774	924564
14969	251666	270062
6477	223460	232560
5779	317535	328513
14327	288545	306398
8473	1136871	1150483
14493	352077	371709
14433	1288220	1307849
27426	276568	993964
14643	261589	279756
6733	222814	232100
5980	337950	349117
14333	252293	269466
6696	207208	216477
5653	427374	438167
14566	265023	282465
19966	191575	784121
14717	252019	270213
6593	344947	356727
14336	249973	267126
6770	211404	220660
5804	341090	352080
14549	249443	266649
6616	204751	213887
5720	406595	417455
14566	304292	323987
14480	344257	363867
14440	257159	274596
19763	200724	890748
14753	256436	274662
6547	207491	216618
5676	331254	342117
14286	252329	269305
6863	204151	213507
5783	365336	373649
5523	228037	236093
5610	772521	783271
14493	1123844	1143521
27479	277635	969082
14749	257303	275435
6460	213490	222577
5773	342477	353437
14273	255552	272722
6837	204484	213768
5716	410385	421241
14507	252579	269813
6440	228904	238197
19503	434001	1037594
14860	300868	319911
8533	231450	242559
5833	317808	328841
14440	246356	263583
6679	210721	219920
5750	328404	339283
14466	270426	287649
6974	211710	221317
5693	300808	309074
5466	208877	216893
5583	325387	336100
27439	242926	902527
14709	299315	319154
14460	302721	322311
14473	246083	263305
6557	226133	235170
5629	349364	357493
5496	216941	224913
5793	316331	325657
7790	186592	196865
5543	319334	328440
7746	195041	205317
18709	377509	2128969
14870	325901	345957
14346	310251	329784
14299	307545	327030
14273	301558	320961
14493	298388	318011
14479	245660	263296
19916	199907	783631
14796	301025	319991
8160	209887	220594
5853	332258	343297
14286	250623	267669
7206	200481	210151
5687	335957	346774
14447	269332	286595
6744	207627	216981
5673	339947	350760
14566	252493	269775
6549	203911	212910
5810	302775	311395
19173	333500	1018934
15050	730589	750835
14386	1058753	1078349
14376	410992	430577
14403	327688	347140
14293	256649	273999
19906	211377	794561
14722	260816	279075
6407	343990	355570
14659	253199	270652
6616	207414	216587
5873	334814	345817
14503	253656	270969
6403	208527	217573
5669	422522	433331
14540	255126	272366
6356	207337	216250
5827	301948	310684
19206	189805	841066
6446	203121	212171
5723	341217	352126
14287	296165	313988
8300	1385394	1398833
14566	331837	351533
14480	315714	333914
8310	473996	487446
27489	291295	939273
14966	302818	322914
14466	307885	327481
14466	248226	265472
6520	218087	227150
5934	335737	346800
14490	252409	269679
6439	209691	218720
5556	409262	419958
14480	257053	274466
19986	190995	785671
14669	248793	266952
6570	344077	355834
14349	251360	268415
6490	212477	221503
5853	415435	426428
14713	1345522	1365374
14553	278506	296025
20556	400306	1135601
14860	318074	338120
14383	308974	328544
14383	253516	270672
6647	344363	356197
14383	250866	267933
6750	205531	214851
5749	336424	347303
14513	245699	263002
6663	207961	217121
5774	349376	357960
19530	212117	769071
6563	317881	329644
14396	248283	265516
6970	341776	353933
14383	253493	270559
6667	209714	219007
5587	414721	425448
14566	1317209	1336888
27372	331671	989905
15103	359959	380249
14386	317131	336703
14397	308214	327798
14383	303322	322891
14383	306095	325607
14477	253256	270483
6459	206714	215730
5553	307721	315794
5433	210980	218920
5413	300278	308421
19119	337708	966302
15149	308665	329000
14426	302198	321811
14383	253836	271059
6680	341760	353580
14553	253160	270406
6393	213471	222413
6010	419911	431061
14553	1361794	1381543
27413	328117	986845
14970	353310	373466
14370	256369	273486
6737	226493	235767
5887	337920	348994
14350	255916	273002
6606	214854	224037
5686	335584	346400
14763	245843	263633
20039	200524	882971
14740	257116	275319
6503	209094	218034
5693	333830	344663
14299	248966	266095
6969	205898	215410
5827	354549	362846
5553	216274	224397
5536	360760	371436
14539	255516	272799
6563	736793	748542
27686	1069203	1737564
14949	254336	272749
6573	224241	233334
5960	435634	446791
14313	258883	275899
7093	351813	364046
14539	255503	272762
6393	216914	226173
19533	329130	918330
14886	346954	366940
14100	258059	274886
6693	210897	220184
5800	339997	350984
14333	251663	268716
6557	204724	213844
5700	404115	414955
14553	247153	264449
6346	227234	236133
5800	304822	313555
19270	693300	2222500
14873	255576	273906
7013	248343	257875
6067	312918	324184
14289	248997	265929
6440	419665	431245
14539	261899	279438
19903	210320	792701
14827	259716	278036
6520	200025	208994
5867	427677	438741
14320	249019	266106
6640	223623	232790
5640	319571	330341
14503	245843	263076
6480	213120	222087
5590	355433	363617
5480	212037	219994
5427	306101	314341
19386	196051	1417129
14723	341540	361450
14336	316214	335737
14337	254689	271816
6700	223457	232630
5694	330890	341714
14479	257550	274762
6639	337894	349663
14466	249986	267202
6520	220170	229500
19160	442050	1040394
14950	344313	364377
14126	255193	272116
6626	209024	218213
5806	327364	338300
14459	243833	261085
6913	213797	223274
5560	421278	431978
14539	256493	273695
6476	205838	214894
5880	301198	309931
19323	212751	856523
6770	209427	218927
5706	805664	816567
14319	348057	367576
14307	268132	285175
6943	207511	217030
5713	424011	434864
14466	256903	274065
6433	209454	218421
5633	304675	313048
19086	196334	886511
14670	346473	366256
14413	263879	281072
6620	219153	228397
5813	338723	349723
14319	259539	276565
6483	341890	353513
14539	252313	269535
6453	206577	215587
5539	327744	338413
14466	264586	282029
19880	190808	835496
14697	261689	279846
6787	200991	210317
5783	336847	347803
14347	251792	268819
6747	333040	344917
14476	255460	272709
6654	203197	212358
5700	334860	345690
14453	255479	272729
6370	207557	216487
5813	399959	410785
27353	216874	804157
14890	252343	270859
6623	206107	215284
5770	428671	439641
14323	1024450	1043913
14460	268965	286068
6866	260436	270702
8053	302612	315715
14340	268929	286195
19646	322337	914007
14929	252600	270972
6313	210574	219394
5897	336724	347761
14553	344170	363863
14466	268396	285592
6780	703153	715073
14553	980855	1000455
27513	274669	984579
14812	256346	274648
6640	224957	234140
5849	331931	342910
14489	255483	272732
6400	209307	218177
5570	422884	433594
14553	257953	275162
6423	340977	352540
14540	258926	276132
6454	215463	224724
19949	325374	921667
14923	257482	275902
6459	224087	233113
5797	337073	348057
14303	253493	270565
6670	363276	375086
14723	252903	270336
6386	336960	348476
14503	1367978	1387677
27413	329450	1096375
14843	311688	331717
14300	304791	324278
14277	307201	326664
14290	302921	322341
14489	256676	273945
6370	311141	320107
5420	216760	224720
5706	352904	361450
19396	215164	792057
14796	344550	364459
14089	253490	270315
6554	214427	223474
5766	335670	346623
14306	250176	267266
6583	210154	219233
5650	417741	428531
14553	290231	308231
8407	673144	686587
27209	1020958	1785879
14763	260459	278688
6473	226007	235120
5984	335087	346271
14369	254476	271625
7083	204931	214620
5936	324144	335220
14490	270829	288055
6743	218513	228130
19612	312775	926746
14777	256482	274716
6790	352113	364077
14380	254676	271882
6666	212481	221770
5820	334947	345897
14483	253656	270892
6480	203537	212624
5716	418848	429704
14553	256503	273776
6330	324364	335824
31179	1360354	1396673
27526	327424	1068622
15303	260003	278692
6399	212371	221317
5736	335981	346847
14483	253539	270819
6377	210780	219641
5607	358166	366616
19403	193038	746169
6480	319211	330891
14489	264696	282082
6663	364509	376312
14466	254560	271699
6420	227420	236373
5613	331854	342597
14506	254403	271692
6526	208768	217804
5553	419151	429844
14753	265459	282915
6403	332131	343664
27373	725239	1337449
14929	341444	361513
14413	257045	274212
6367	206424	215341
5990	340427	351557
14466	254359	271532
6366	205338	214214
5600	393589	402722
7630	189898	199984
5383	303664	311737
18703	196477	773688
14803	297138	315368
6313	210424	219290
5550	309691	317778
5543	304204	312271
5780	960392	968652
5280	316438	324308
5333	336097	343910
5400	272309	280495
19153	202651	912434
14763	1276617	1296580
14400	373176	392776
14350	310254	329744
14523	249783	267126
6310	226943	235840
5767	329527	340434
14466	253139	270502
19969	328931	919190
14846	259673	277969
6477	210261	219281
5897	333963	344990
14763	271372	288942
6813	210367	219667
5580	418565	429284
14467	252479	269636
